matrix_name,matrix_size,nnz,solver,tolerance,max_iters,rhs,precision,prec,prec_kv,prec_label,construction_time,is_converged,iters,true_relres_2,final_relres_2,final_relerr_2,final_relerr_A,solve_time,solve_status,condition_number
ND/nd3k,9000,3279690,cg,1e-12,18000,ones,double,none,,CG (double),0.0,1,7866.0,8.65676925024997e-09,9.68263145022752e-13,8.67462448775996e-12,1.2033579044698398e-11,18.4210029583333,reached_tol,61221699.5096589
ND/nd6k,18000,6897316,cg,1e-12,36000,ones,double,none,,CG (double),0.0,1,9863.0,9.31501554465038e-09,9.55114488460307e-13,6.0313308555961596e-12,1.0497963802256499e-11,47.97243375,reached_tol,55532568.608661
HB/nos3,960,15844,cg,1e-12,1920,ones,double,none,,CG (double),0.0,1,304.0,9.9847572640194e-13,9.9941995218884e-13,3.8479111350113997e-13,9.75000487919136e-13,0.005488125,reached_tol,73468.3184488625
HB/nos7,729,4617,cg,1e-12,1458,ones,double,none,,CG (double),0.0,0,1458.0,0.43440115314251,0.434401095518177,0.003321206840144,0.0058802724952794,0.0101389166666667,max_iterations,4054067751.28105
Simon/olafu,16146,1015156,cg,1e-12,32292,ones,double,none,,CG (double),0.0,0,32292.0,6.53204296847756e-07,6.53204304853206e-07,0.176749976549714,9.73481860578245e-05,18.4619358333333,max_iterations,2253218549365.82
Williams/pdb1HYS,36417,4344765,cg,1e-12,72834,ones,double,none,,CG (double),0.0,1,11264.0,0.0006769999512098,9.94241436631685e-13,3.85063234579885e-07,3.85421767459485e-07,30.0369931666667,reached_tol,2104123159162.61
HB/plat1919,1919,32399,cg,1e-12,3838,ones,double,none,,CG (double),0.0,0,3838.0,4.21420065533712e-07,4.21420066314108e-07,0.566021437917043,1.62396135010076e-05,0.115352916666667,max_iterations,1.37167507698719e+18
HB/plat362,362,5786,cg,1e-12,724,ones,double,none,,CG (double),0.0,0,724.0,1.02525185553729e-06,1.02525185447543e-06,0.0302761010126439,3.76376103414842e-05,0.0040245,max_iterations,741827882500.932
Simon/raefsky4,19779,1316789,cg,1e-12,39558,ones,double,none,,CG (double),0.0,0,39558.0,7.97001843179127e-07,7.97001858042235e-07,0.571927944183457,5.71753548063284e-05,29.580980625,max_iterations,151715430521234.0
Cylshell/s1rmq4m1,5489,262411,cg,1e-12,10978,ones,double,none,,CG (double),0.0,1,7564.0,9.41509151591699e-13,9.39746169964698e-13,5.98892537682289e-10,1.97366107092193e-11,1.27606704166667,reached_tol,3579777.21395883
Cylshell/s1rmt3m1,5489,217651,cg,1e-12,10978,ones,double,none,,CG (double),0.0,1,8552.0,9.8671804850872e-13,9.87649204591013e-13,3.1487114106437003e-10,1.5736764857130197e-11,1.26442175,reached_tol,5350235.73004992
Cylshell/s2rmq4m1,5489,263351,cg,1e-12,10978,ones,double,none,,CG (double),0.0,0,10978.0,1.56958134575191e-07,1.56958137870928e-07,0.0004757803973893,4.82188487872454e-06,1.75968375,max_iterations,322244379.244623
Cylshell/s2rmt3m1,5489,217681,cg,1e-12,10978,ones,double,none,,CG (double),0.0,0,10978.0,9.50652062686265e-06,9.50652062733915e-06,0.0402304388888649,0.0002000166880413,1.5157035,max_iterations,484023419.231815
Cylshell/s3rmq4m1,5489,262943,cg,1e-12,10978,ones,double,none,,CG (double),0.0,0,10978.0,2.44979934931278e-07,2.44979933869019e-07,0.532337941524416,8.63039602658617e-05,1.75540529166667,max_iterations,30666914794.6389
Cylshell/s3rmt3m1,5489,217669,cg,1e-12,10978,ones,double,none,,CG (double),0.0,0,10978.0,1.42141745830815e-07,1.42141751803507e-07,0.555969315803427,9.93141758010601e-05,1.49461591666667,max_iterations,45715626071.1956
Cylshell/s3rmt3m3,5357,207123,cg,1e-12,10714,ones,double,none,,CG (double),0.0,0,10714.0,3.14813448355392e-06,3.14813448817262e-06,0.317537146985401,0.0001147568105832,1.37378608333333,max_iterations,44389925153.9945
DNVS/ship_001,34920,3896496,cg,1e-12,69840,ones,double,none,,CG (double),0.0,0,69840.0,1.0149485891944e-07,1.01494857346583e-07,0.0933689552862716,7.12797596508086e-06,170.728185083333,max_iterations,3959640918234.16
TKK/smt,25710,3749582,cg,1e-12,51420,ones,double,none,,CG (double),0.0,1,10943.0,9.939935791384599e-13,9.91451931093705e-13,9.828759666609079e-11,4.22932206654089e-12,25.43795325,reached_tol,6125998216.27178
Cannizzo/sts4098,4098,72356,cg,1e-12,8196,ones,double,none,,CG (double),0.0,0,8196.0,5.6453230579411e-07,5.64532305619391e-07,0.0144756770887348,6.94323633734457e-05,0.511490416666667,max_iterations,450948604.203564
DNVS/thread,29736,4444880,cg,1e-12,59472,ones,double,none,,CG (double),0.0,0,59472.0,0.223064567811735,0.223064567534934,0.621609234193254,0.156464814467067,165.361669916667,max_iterations,63798637401.6338
GHS_psdef/vanbody,47072,2329056,cg,1e-12,94144,ones,double,none,,CG (double),0.0,0,94144.0,8.894442852371762e-09,8.89443481314892e-09,0.140146891723584,2.11383590269021e-05,136.672664916667,max_iterations,9.43933175029573e+18
HB/494_bus,494,1666,cg,1e-12,988,ones,dq,none,,CG (DQ),0.0,1,718.0,9.248486e-13,9.248486e-13,3.854674e-11,1.541503e-11,1.877,reached_tol,3890550.25264951
ACUSIM/Pres_Poisson,14822,715804,cg,1e-12,29644,ones,dq,none,,CG (DQ),0.0,1,2188.0,9.851873e-13,9.851873e-13,1.287213e-12,1.480869e-12,1026.828,reached_tol,3198340.84967885
HB/bcsstk01,48,400,cg,1e-12,96,ones,dq,none,,CG (DQ),0.0,1,67.0,7.199506e-14,7.199506e-14,1.713585e-13,1.337317e-13,0.029,reached_tol,1597600.87587006
HB/bcsstk04,132,3648,cg,1e-12,264,ones,dq,none,,CG (DQ),0.0,0,264.0,3.044185e-11,3.044185e-11,4.331575e-08,8.503931e-11,0.708,max_iterations,5609375.60457121
HB/bcsstk06,420,7860,cg,1e-12,840,ones,dq,none,,CG (DQ),0.0,0,840.0,1.391754e-06,1.391754e-06,0.09745143,8.709777e-05,5.187,max_iterations,12247856.5708119
HB/bcsstk07,420,7860,cg,1e-12,840,ones,dq,none,,CG (DQ),0.0,0,840.0,1.391754e-06,1.391754e-06,0.09745143,8.709777e-05,5.174,max_iterations,12162071.1985632
HB/bcsstk08,1074,12960,cg,1e-12,2148,ones,dq,none,,CG (DQ),0.0,1,1724.0,7.887071e-13,7.887071e-13,7.651518e-08,4.125416e-10,19.578,reached_tol,47262063.1979324
HB/bcsstk11,1473,34241,cg,1e-12,2946,ones,dq,none,,CG (DQ),0.0,0,2946.0,1.675954e-07,1.675954e-07,0.02832689,1.773282e-05,75.866,max_iterations,525024386.196771
HB/bcsstk12,1473,34241,cg,1e-12,2946,ones,dq,none,,CG (DQ),0.0,0,2946.0,1.675954e-07,1.675954e-07,0.02832689,1.773282e-05,75.762,max_iterations,525024387.58949
HB/bcsstk13,2003,83883,cg,1e-12,4006,ones,dq,none,,CG (DQ),0.0,0,4006.0,2.529348e-06,2.529348e-06,0.2497911,0.0002835682,226.147,max_iterations,45677053335.9629
HB/bcsstk14,1806,63454,cg,1e-12,3612,ones,dq,none,,CG (DQ),0.0,0,3612.0,9.484957e-08,9.484957e-08,0.1486574,4.993734e-06,160.5,max_iterations,13100409789.5233
HB/bcsstk15,3948,117816,cg,1e-12,7896,ones,dq,none,,CG (DQ),0.0,0,7896.0,1.462287e-08,1.462287e-08,0.03875508,3.193614e-06,664.193,max_iterations,7966070845.88229
HB/bcsstk17,10974,428650,cg,1e-12,21948,ones,dq,none,,CG (DQ),0.0,1,16475.0,9.594754e-13,9.594754e-13,7.269709e-10,1.774418e-11,4884.481,reached_tol,19534121273.7795
HB/bcsstk18,11948,149090,cg,1e-12,23896,ones,dq,none,,CG (DQ),0.0,0,23896.0,3.336189e-08,3.336189e-08,0.2791957,1.031493e-05,3077.66,max_iterations,648596439897.997
HB/bcsstk19,817,6853,cg,1e-12,1634,ones,dq,none,,CG (DQ),0.0,0,1634.0,2.09099e-07,2.09099e-07,0.7310496,5.494856e-05,11.267,max_iterations,281349111943.787
HB/bcsstk20,485,3135,cg,1e-12,970,ones,dq,none,,CG (DQ),0.0,0,970.0,1.773514e-08,1.773514e-08,0.6862671,2.325005e-05,3.475,max_iterations,7483377362392.46
HB/bcsstk23,3134,45178,cg,1e-12,6268,ones,dq,none,,CG (DQ),0.0,0,6268.0,7.369878e-09,7.369878e-09,0.5750684,1.167139e-05,236.408,max_iterations,6935671021943.29
HB/bcsstk24,3562,159910,cg,1e-12,7124,ones,dq,none,,CG (DQ),0.0,0,7124.0,1.204039e-07,1.204039e-07,0.4713705,4.22081e-05,762.218,max_iterations,637380867547.079
HB/bcsstk25,15439,252241,cg,1e-12,30878,ones,dq,none,,CG (DQ),0.0,0,30878.0,2.499252e-08,2.499252e-08,0.4997413,3.074426e-05,6062.781,max_iterations,12824709378641.3
HB/bcsstk26,1922,30336,cg,1e-12,3844,ones,dq,none,,CG (DQ),0.0,0,3844.0,3.465755e-06,3.465755e-06,0.01613021,5.395326e-05,89.517,max_iterations,439058176.536155
HB/bcsstk27,1224,56126,cg,1e-12,2448,ones,dq,none,,CG (DQ),0.0,1,1107.0,8.408282e-13,8.408282e-13,8.035124e-11,5.593324e-12,38.99,reached_tol,77097.4765803986
HB/bcsstk28,4410,219024,cg,1e-12,8820,ones,dq,none,,CG (DQ),0.0,1,7529.0,9.999613e-13,9.999613e-13,5.178376e-12,3.801717e-12,1022.071,reached_tol,6275235627.48691
Boeing/bcsstk36,23052,1143140,cg,1e-12,46104,ones,dq,none,,CG (DQ),0.0,0,46104.0,1.742892e-07,1.742892e-07,0.09958636,1.906499e-05,32727.59,max_iterations,1421259915008.75
Boeing/bcsstk38,8032,355460,cg,1e-12,16064,ones,dq,none,,CG (DQ),0.0,0,16064.0,1.941701e-09,1.941701e-09,0.06676382,6.179032e-06,3616.995,max_iterations,6.34310280145563e+16
HB/bcsstm12,1473,19659,cg,1e-12,2946,ones,dq,none,,CG (DQ),0.0,1,2222.0,5.580239e-13,5.580239e-13,3.339503e-09,3.328465e-11,35.143,reached_tol,888455.263455732
Lourakis/bundle1,10581,770901,cg,1e-12,21162,ones,dq,none,,CG (DQ),0.0,1,175.0,9.445397e-13,9.445397e-13,1.677514e-11,7.905025e-12,79.761,reached_tol,13305.5359927494
TKK/cbuckle,13681,676515,cg,1e-12,27362,ones,dq,none,,CG (DQ),0.0,1,5735.0,8.34596e-13,8.34596e-13,2.421307e-09,3.046595e-11,2454.557,reached_tol,80855707.0688128
GHS_psdef/cvxbqp1,50000,349968,cg,1e-12,100000,ones,dq,none,,CG (DQ),0.0,1,8075.0,9.968594e-13,9.968594e-13,2.624215e-08,3.453205e-11,2787.522,reached_tol,9373057.75524576
FIDAP/ex10,2410,54840,cg,1e-12,4820,ones,dq,none,,CG (DQ),0.0,0,4820.0,6.789482e-07,6.789482e-07,0.1381484,5.006436e-06,190.109,max_iterations,2056900587116.03
FIDAP/ex10hs,2548,57308,cg,1e-12,5096,ones,dq,none,,CG (DQ),0.0,0,5096.0,2.946772e-09,2.946772e-09,0.03410254,1.965775e-06,209.538,max_iterations,1269503477666.13
FIDAP/ex13,2568,75628,cg,1e-12,5136,ones,dq,none,,CG (DQ),0.0,0,5136.0,2.861282e-11,2.861282e-11,0.3551307,7.370624e-07,266.143,max_iterations,4009583642177200.0
FIDAP/ex15,6867,98671,cg,1e-12,13734,ones,dq,none,,CG (DQ),0.0,0,13734.0,7.575456e-10,7.575456e-10,0.1291353,6.70246e-07,1068.987,max_iterations,14326420467489.8
FIDAP/ex3,1821,52685,cg,1e-12,3642,ones,dq,none,,CG (DQ),0.0,1,3371.0,7.999593e-13,7.999593e-13,1.850604e-05,4.198738e-09,122.282,reached_tol,61136155217.2379
FIDAP/ex33,1733,22189,cg,1e-12,3466,ones,dq,none,,CG (DQ),0.0,0,3466.0,5.318982e-09,5.318982e-09,0.007009887,2.50773e-07,63.921,max_iterations,12008117207541.5
FIDAP/ex5,27,279,cg,1e-12,54,ones,dq,none,,CG (DQ),0.0,1,40.0,5.419325e-15,5.419325e-15,5.459172e-20,2.9753720000000005e-17,0.011,reached_tol,132277836.528642
FIDAP/ex9,3363,99471,cg,1e-12,6726,ones,dq,none,,CG (DQ),0.0,0,6726.0,6.653468e-11,6.653468e-11,0.1376353,8.524888e-07,457.809,max_iterations,40810936828233.9
GHS_psdef/gridgena,48962,512084,cg,1e-12,97924,ones,dq,none,,CG (DQ),0.0,1,863.0,9.688904e-13,9.688904e-13,3.900446e-14,5.324138e-14,375.172,reached_tol,568488.052246905
Oberwolfach/gyro,17361,1021159,cg,1e-12,34722,ones,dq,none,,CG (DQ),0.0,1,13804.0,9.624425e-13,9.624425e-13,1.123441e-11,3.074253e-12,8778.877,reached_tol,3487732786.23306
Oberwolfach/gyro_k,17361,1021159,cg,1e-12,34722,ones,dq,none,,CG (DQ),0.0,1,13804.0,9.624425e-13,9.624425e-13,1.123441e-11,3.074253e-12,8726.82,reached_tol,4437059289.93895
Oberwolfach/gyro_m,17361,340431,cg,1e-12,34722,ones,dq,none,,CG (DQ),0.0,1,6280.0,9.719018e-13,9.719018e-13,9.010471e-09,4.497689e-11,1480.502,reached_tol,11239593.4318719
HB/lund_a,147,2449,cg,1e-12,294,ones,dq,none,,CG (DQ),0.0,1,225.0,8.439003e-13,8.439003e-13,1.596873e-12,1.287257e-12,0.428,reached_tol,5442963.43505828
Boeing/msc01050,1050,29156,cg,1e-12,2100,ones,dq,none,,CG (DQ),0.0,0,2100.0,2.863991e-08,2.863991e-08,0.509234,2.564521e-06,40.756,max_iterations,8999511679820590.0
Boeing/msc01440,1440,46270,cg,1e-12,2880,ones,dq,none,,CG (DQ),0.0,0,2880.0,1.763383e-09,1.763383e-09,6.276334e-06,3.049e-08,88.919,max_iterations,7001447.26464525
Boeing/msc04515,4515,97707,cg,1e-12,9030,ones,dq,none,,CG (DQ),0.0,1,4514.0,8.14582e-13,8.14582e-13,2.002309e-11,2.217363e-12,349.819,reached_tol,5482719.06197289
Boeing/msc10848,10848,1229778,cg,1e-12,21696,ones,dq,none,,CG (DQ),0.0,1,16012.0,9.573912e-13,9.573912e-13,1.998842e-07,7.020462e-10,12960.72,reached_tol,32873379211.5967
Boeing/msc23052,23052,1154814,cg,1e-12,46104,ones,dq,none,,CG (DQ),0.0,0,46104.0,1.880872e-07,1.880872e-07,0.09961677,1.907877e-05,33016.54,max_iterations,1395293246641.22
Nasa/nasa1824,1824,39208,cg,1e-12,3648,ones,dq,none,,CG (DQ),0.0,0,3648.0,2.393703e-09,2.393703e-09,6.727842e-07,2.323119e-08,100.756,max_iterations,6626362.28905092
Nasa/nasa2910,2910,174296,cg,1e-12,5820,ones,dq,none,,CG (DQ),0.0,0,5820.0,1.824203e-10,1.824203e-10,1.519909e-08,9.530964e-10,614.144,max_iterations,17649962.4795213
Nasa/nasa4704,4704,104756,cg,1e-12,9408,ones,dq,none,,CG (DQ),0.0,0,9408.0,1.147742e-07,1.147742e-07,0.0001476975,3.021767e-06,690.835,max_iterations,123942245.516897
ND/nd12k,36000,14220946,cg,1e-12,72000,ones,dq,none,,CG (DQ),0.0,1,10200.0,9.259947e-13,9.259947e-13,1.318698e-15,1.791028e-14,82569.43,reached_tol,21797578.2699976
ND/nd3k,9000,3279690,cg,1e-12,18000,ones,dq,none,,CG (DQ),0.0,1,7398.0,9.869533e-13,9.869533e-13,7.575157e-16,1.986873e-14,13319.03,reached_tol,61221699.5096589
ND/nd6k,18000,6897316,cg,1e-12,36000,ones,dq,none,,CG (DQ),0.0,1,9189.0,9.415557e-13,9.415557e-13,1.073139e-15,1.891012e-14,36499.08,reached_tol,55532568.608661
HB/nos3,960,15844,cg,1e-12,1920,ones,dq,none,,CG (DQ),0.0,1,290.0,8.14398e-13,8.14398e-13,3.19079e-13,8.41406e-13,3.792,reached_tol,73468.3184488625
HB/nos7,729,4617,cg,1e-12,1458,ones,dq,none,,CG (DQ),0.0,0,1458.0,1.835575e-09,1.835575e-09,9.529842e-11,2.08221e-10,7.591,max_iterations,4054067751.28105
Simon/olafu,16146,1015156,cg,1e-12,32292,ones,dq,none,,CG (DQ),0.0,0,32292.0,5.448618e-08,5.448618e-08,0.00961552,1.166013e-05,20865.45,max_iterations,2253218549365.82
Williams/pdb1HYS,36417,4344765,cg,1e-12,72834,ones,dq,none,,CG (DQ),0.0,1,2905.0,8.533365e-13,8.533365e-13,1.95363e-14,1.951508e-14,7217.48,reached_tol,2104123159162.61
HB/plat1919,1919,32399,cg,1e-12,3838,ones,dq,none,,CG (DQ),0.0,0,3838.0,1.811615e-07,1.811615e-07,0.5659413,6.573567e-06,93.584,max_iterations,1.37167507698719e+18
HB/plat362,362,5786,cg,1e-12,724,ones,dq,none,,CG (DQ),0.0,0,724.0,1.342023e-07,1.342023e-07,0.01387938,4.801824e-06,3.268,max_iterations,741827882500.932
Simon/raefsky4,19779,1328611,cg,1e-12,39558,ones,dq,none,,CG (DQ),0.0,0,39558.0,1.05998e-09,1.05998e-09,0.2400936,1.281161e-05,32263.15,max_iterations,151715430521234.0
Cylshell/s1rmq4m1,5489,281111,cg,1e-12,10978,ones,dq,none,,CG (DQ),0.0,1,5443.0,9.207576e-13,9.207576e-13,8.769241e-10,2.996492e-11,955.102,reached_tol,3579777.21395883
Cylshell/s1rmt3m1,5489,219521,cg,1e-12,10978,ones,dq,none,,CG (DQ),0.0,1,6372.0,8.992823e-13,8.992823e-13,4.994446e-10,2.535784e-11,908.312,reached_tol,5350235.73004992
Cylshell/s2rmq4m1,5489,281111,cg,1e-12,10978,ones,dq,none,,CG (DQ),0.0,0,10978.0,1.302776e-08,1.302776e-08,1.004468e-05,1.003408e-07,1954.173,max_iterations,322244379.244623
Cylshell/s2rmt3m1,5489,219521,cg,1e-12,10978,ones,dq,none,,CG (DQ),0.0,0,10978.0,2.9862e-07,2.9862e-07,0.0006352316,7.256985e-06,1618.096,max_iterations,484023419.231815
Cylshell/s3rmq4m1,5489,281111,cg,1e-12,10978,ones,dq,none,,CG (DQ),0.0,0,10978.0,1.151345e-07,1.151345e-07,0.4158938,6.759224e-05,1985.794,max_iterations,30666914794.6389
Cylshell/s3rmt3m1,5489,219521,cg,1e-12,10978,ones,dq,none,,CG (DQ),0.0,0,10978.0,8.849917e-08,8.849917e-08,0.5097903,7.968229e-05,1622.385,max_iterations,45715626071.1956
Cylshell/s3rmt3m3,5357,207695,cg,1e-12,10714,ones,dq,none,,CG (DQ),0.0,0,10714.0,1.857171e-07,1.857171e-07,0.3000831,7.190142e-05,1472.811,max_iterations,44389925153.9945
DNVS/ship_001,34920,4644230,cg,1e-12,69840,ones,dq,none,,CG (DQ),0.0,0,69840.0,2.936068e-08,2.936068e-08,0.07896355,5.502184e-06,183050.9,max_iterations,3959640918234.16
TKK/smt,25710,3753184,cg,1e-12,51420,ones,dq,none,,CG (DQ),0.0,1,8185.0,9.662353e-13,9.662353e-13,6.238205e-12,4.694275e-12,17892.9,reached_tol,6125998216.27178
Cannizzo/sts4098,4098,72356,cg,1e-12,8196,ones,dq,none,,CG (DQ),0.0,0,8196.0,1.396706e-10,1.396706e-10,4.853427e-06,2.132256e-08,435.334,max_iterations,450948604.203564
DNVS/thread,29736,4470048,cg,1e-12,59472,ones,dq,none,,CG (DQ),0.0,0,59472.0,0.07477556,0.07477556,0.2298835,0.06015478,152880.1,max_iterations,63798637401.6338
GHS_psdef/vanbody,47072,2336898,cg,1e-12,94144,ones,dq,none,,CG (DQ),0.0,0,94144.0,1.32746e-09,1.32746e-09,0.08728262,1.915022e-06,139043.3,max_iterations,9.43933175029573e+18
HB/494_bus,494,1666,pcg,1e-12,988,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001422083333333,1,86.0,8.88997886701358e-13,8.898223012159129e-13,1.4126263466507e-11,6.50844366820386e-12,0.0008957083333333,reached_tol,3890550.25264951
ACUSIM/Pres_Poisson,14822,715804,pcg,1e-12,29644,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0015007083333333,1,836.0,9.01543894511009e-13,8.9274075560722e-13,2.88263426822695e-13,1.02791350253991e-12,0.484789583333333,reached_tol,3198340.84967885
HB/bcsstk01,48,400,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001119166666666,1,49.0,4.908352106111281e-15,4.963826948113631e-15,1.88156658216839e-13,8.81465521100718e-15,0.00015375,reached_tol,1597600.87587006
HB/bcsstk04,132,3648,pcg,1e-12,264,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001262083333333,1,87.0,3.73760281074021e-13,3.73730454533556e-13,5.7251770728147186e-11,1.79402053811967e-12,0.000423625,reached_tol,5609375.60457121
HB/bcsstk06,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",9.7875e-05,1,434.0,6.094426017998279e-13,6.09482827699387e-13,1.1225579313406902e-09,3.3423379888270696e-12,0.0046278333333333,reached_tol,12247856.5708119
HB/bcsstk07,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001110833333333,1,434.0,6.094426017998279e-13,6.09482827699387e-13,1.1225579313406902e-09,3.3423379888270696e-12,0.004878625,reached_tol,12162071.1985632
HB/bcsstk08,1074,12960,pcg,1e-12,2148,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001425833333333,1,194.0,6.43548781012086e-13,6.43548539340037e-13,1.24757080956737e-09,1.55231818811492e-11,0.0051282916666666,reached_tol,47262063.1979324
HB/bcsstk11,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000133,0,2946.0,4.42532892310123e-08,4.42532892501598e-08,0.0023399743372033,1.24729840040501e-06,0.126284,max_iterations,525024386.196771
HB/bcsstk12,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001357916666666,0,2946.0,4.42532892310123e-08,4.42532892501598e-08,0.0023399743372033,1.24729840040501e-06,0.129215083333333,max_iterations,525024387.58949
HB/bcsstk13,2003,83883,pcg,1e-12,4006,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0003130833333333,1,1493.0,6.87020973208069e-13,6.8706768211649e-13,4.198092900664e-09,4.70762292651463e-12,0.110075666666667,reached_tol,45677053335.9629
HB/bcsstk14,1806,63454,pcg,1e-12,3612,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.001710625,1,495.0,9.43064550375916e-13,9.43146645481192e-13,1.88070021974085e-09,9.310996581634207e-12,0.0359447916666667,reached_tol,13100409789.5233
HB/bcsstk15,3948,117816,pcg,1e-12,7896,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000331375,1,649.0,8.37600836100126e-13,8.37730834428119e-13,5.3219709388927e-10,4.59484434588858e-12,0.0773352083333333,reached_tol,7966070845.88229
HB/bcsstk17,10974,428650,pcg,1e-12,21948,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0009164166666666,1,3149.0,9.88059738510729e-13,9.88635250750745e-13,1.24042058910178e-10,7.639431455097819e-12,1.09453941666667,reached_tol,19534121273.7795
HB/bcsstk18,11948,149090,pcg,1e-12,23896,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0005821666666666,1,1732.0,9.17684344500414e-13,9.17653768051484e-13,8.93999000489272e-08,2.8017420338031798e-11,0.417804583333333,reached_tol,648596439897.997
HB/bcsstk19,817,6853,pcg,1e-12,1634,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00011125,0,1634.0,9.08908032504337e-08,9.08908032715989e-08,0.488429435750684,7.00608541544933e-06,0.0257487916666667,max_iterations,281349111943.787
HB/bcsstk20,485,3135,pcg,1e-12,970,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000123875,0,970.0,4.58127941925336e-09,4.58127968781359e-09,0.621342653362813,7.50684940396753e-06,0.0085113333333333,max_iterations,7483377362392.46
HB/bcsstk23,3134,45178,pcg,1e-12,6268,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002191666666666,1,6261.0,9.54504409447734e-13,9.54613415011894e-13,1.3771762260464e-07,2.46954333758688e-11,0.46290675,reached_tol,6935671021943.29
HB/bcsstk24,3562,159910,pcg,1e-12,7124,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0003256666666666,0,7124.0,3.89520688464535e-10,3.89520436236933e-10,0.0002412283691639,1.55046196511838e-08,0.913515,max_iterations,637380867547.079
HB/bcsstk25,15439,252241,pcg,1e-12,30878,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0006691666666666,1,12787.0,1.0044023864831699e-12,9.99703241050467e-13,1.18410499949698e-06,4.17667919739123e-10,4.36469041666667,reached_tol,12824709378641.3
HB/bcsstk26,1922,30336,pcg,1e-12,3844,ones,double,ic,"ictype=ict,droptol=1e-1,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001790833333333,1,2390.0,7.94402930400569e-13,7.94096776944283e-13,4.48346851685557e-09,2.83170804827695e-11,0.117447708333333,reached_tol,439058176.536155
